id,timestamp,tweet_text
1.39E+18,30-04-2021 22:54,"b'i don\xe2\x80\x99t know if it\xe2\x80\x99s just me but i do think that the girls that felt more this comeback vibe were Ryujin and Yuna, Ryujin is always just so great but like YUNA?? Girl i\xe2\x80\x99m so glad that i now het some more hype about herrr!!! Lia Vocals tho and Chaeryeong slowly winning the game \xe2\x98\xba\xef\xb8\x8f'"
1.39E+18,30-04-2021 22:54,"b""@LanaluuACNH also 2k in and TT I'm glad I did cause I was able to get every seasonal recipe staking out on the beaches shooting all the balloons. I'd do it again and again."""
1.39E+18,30-04-2021 22:54,"b""@LizaStreetBooks Oh, I'm so glad you enjoyed it! Yay! \xe2\x99\xa5 And thank you for reading my work. It means the world to me. ::hugs::\n\nUh...you're not going to break my heart with your series, are you? Because I like my heart. It's been very good this year. It deserves an HEA!"""
1.39E+18,30-04-2021 22:54,b'@purpIehawk aww i\xe2\x80\x99m so glad \xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
1.39E+18,30-04-2021 22:54,b'@DAdampour @ChrisJMFR @safemoon Thanks and I\xe2\x80\x99m just glad I have an education!!!!\nLol Have u mean has. And also GIRLY no lies'
1.39E+18,30-04-2021 22:54,b'@equigianna @restingmareface I\xe2\x80\x99m so glad they blocked me lmao such a dumb individual who clearly needs drama to exist.'
1.39E+18,30-04-2021 22:54,b'@mrjordansugar Glad to hear it! \xf0\x9f\x99\x8c'
1.39E+18,30-04-2021 22:54,b'@irritated_1 Seriously. I\xe2\x80\x99m glad they started doing that.'
1.39E+18,30-04-2021 22:54,"b'@Noa_Eikawa Noa-chan Nice, I am glad that you are nothing more.~\xf0\x9f\x98\x8a\xf0\x9f\x91\x8d\xf0\x9f\x92\x9a https://t.co/O3fESVYIk2'"
1.39E+18,30-04-2021 22:54,b'@MsAriMichaels I\xe2\x80\x99ve missed you!!!!! I\xe2\x80\x99m so glad you\xe2\x80\x99re back. https://t.co/lImmYSIoi4'
1.39E+18,30-04-2021 22:54,"b""@lisamurkowski Sounds like we need to move on Biden's infrastructure plan. Glad he has your support."""
1.39E+18,30-04-2021 22:54,"b'@fuckaddsihateem That must\xe2\x80\x99ve been terrifying, I\xe2\x80\x99m glad youre ok.'"
1.39E+18,30-04-2021 22:54,b'@Samiv_123 Lmaoooo I\xe2\x80\x99m so glad u could figure it out !!!'
1.39E+18,30-04-2021 22:54,"b""Oh, happy 6th Anniversary SixTONES!!\n\nI'm glad that i try to listen to 'Love u..' that day and getting in to the fandom\xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f\n\nAnd for fellow teamsixtones.. I'm happy to have all of u. Let's keep supporting our babies!\xf0\x9f\xa5\xb0 https://t.co/ekx4VXXcPp"""
1.39E+18,30-04-2021 22:54,b'@housemoths I\xe2\x80\x99m glad you agree!'
1.39E+18,30-04-2021 22:54,"b'April had mad hands, glad to see it leave.'"
1.39E+18,30-04-2021 22:54,"b'@matteo_mp3 @shanohni Hey thanks a ton! Genuinely makes me happy too, glad it shows \xf0\x9f\x98\xb8'"
1.39E+18,30-04-2021 22:54,"b'-- \xe2\x80\x9cForgetting won\xe2\x80\x99t be so easy. I\xe2\x80\x99m just glad mom isn\xe2\x80\x99t here for this. Something like this would devastate her,\xe2\x80\x9d my voice cracks when I find myself wishing she was here. After taking a deep, calming breath, my eyes look into my brother\xe2\x80\x99s, \xe2\x80\x9cI\xe2\x80\xa6 can\xe2\x80\x99t work from our west coast --'"
1.39E+18,30-04-2021 22:54,b'@lilyaelaraby I LOVE U AND IM GLAD IT MADE U HAPPY OMG'
1.39E+18,30-04-2021 22:53,b'@TaijuHatesYou im so glad &lt;33333 spreading our love for bingus nation \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'
1.39E+18,30-04-2021 22:53,"b'@TieflingKitten Thank you for your bravery and for sharing this with us. I\xe2\x80\x99m so sorry you had to go through this, but I\xe2\x80\x99m glad you\xe2\x80\x99re taking time and finding ways to heal yourself. Love u \xf0\x9f\x92\x96'"
1.39E+18,30-04-2021 22:53,"b'[ to: @pave_wang ]\n\npang my bestie \xf0\x9f\xa5\xb0\n\ni hope ur doing okay!! ik acads is hard af atm but we\xe2\x80\x99ll get through it tgt!! im so glad to have u as a friend who\xe2\x80\x99ll listen to anything i\xe2\x80\x99ll say no matter how crazy \xf0\x9f\xa4\xa3 i\xe2\x80\x99ll miss our random dms tgt, see u on june!! ily \xf0\x9f\x92\x9d'"
1.39E+18,30-04-2021 22:53,b'glad ! I am so laying when all I eat is noodles.'
1.39E+18,30-04-2021 22:53,b'@xavierlaff glad u like it! beyond the beyond would have made a good title too hahah'
1.39E+18,30-04-2021 22:53,"b'@BJMcDC @PoPville @petworthdcnews Yep, we also thought it was fireworks. Glad no one was hurt (at least that they know of?) Seems the firing came from a car the neighbors thought'"
1.39E+18,30-04-2021 22:53,"b""Da, my brother is a swimmer. He's not all too good at it but I'm glad he's keeping himself occupied."""
1.39E+18,30-04-2021 22:53,"b""@lirin111 You're absolutely welcome. Honestly, great job. I'm insanely glad you found someone willing to do this. Again, really looking forward to trying it out!"""
1.39E+18,30-04-2021 22:53,"b""@jofinestiffin Glad you enjoyed it and learned something new courtesy of my bad habits \xf0\x9f\x98\x85 things will be interesting when they return at age 26 \xf0\x9f\x98\x8f until then...'Freeze!' \xf0\x9f\x98\x98"""
1.39E+18,30-04-2021 22:53,"b""@seulsouI so glad ur getting into kika she's awesome"""
1.39E+18,30-04-2021 22:53,"b""@gaufre Glad you love our mascott, as much as we do! \n\nOf course, we thought it only fitting that Bradenton's unofficial mascot, Snooty the manatee, be delivering a newspaper in our logo!"""
1.39E+18,30-04-2021 22:53,"b""@pulte I'm glad. If my money come through I'm going to join you"""
1.39E+18,30-04-2021 22:53,"b'Hi @GrinchyPJ \nHow are you my friend\nThe association launched a new campaign, please see it https://t.co/pSfBikOIXw\nWe are glad that you share it and donate to those in need'"
1.39E+18,30-04-2021 22:53,b'I\xe2\x80\x99m really glad I got my nipples pierced \xf0\x9f\x98\x8a I love them sm'
1.39E+18,30-04-2021 22:53,b'@zhellyzee Glad y\xe2\x80\x99all are feeling better!!'
1.39E+18,30-04-2021 22:53,b'@beerfoodtravel Glad to hear that!  I assumed it was that or a terrible house moving accident.  Hope you get to enjoy it very soon \xf0\x9f\x8d\xbb'
1.39E+18,30-04-2021 22:53,b'@ASlavitt @DebraMessing @ASlavitt very glad you are back serving our government  with your expertise. Thank you!'
1.39E+18,30-04-2021 22:53,"b""@Chillmos24 Part of the reason I'm glad FN doesn't have proxy chat is because I get fucking toxic. Let's hope Valorant's regulation isn't too strict"""
1.39E+18,30-04-2021 22:53,"b""Glad to see this reference to @nathanlawkc's trailing of CCP Foreign Minister Wang Yi in Europe last summer featured in @ianwill's brilliant book :)\n\nIt was a privilege to play a small supportive part, together with @lukedepulford @LauraHarth @SamGoodman22 &amp; @ipac &amp; @hk_watch https://t.co/WhMCmvJEKj"""
1.39E+18,30-04-2021 22:53,b'@2local1 @BitrueOfficial  glad to see 2LC coin listed soon in your exchange'
1.39E+18,30-04-2021 22:53,"b""@kolokomiks Thanks for sharing this! I made this meme as a joke but I'm glad its resonating with so many artists."""
1.39E+18,30-04-2021 22:53,"b""@cmamajamas @catblossoms @JenniferBurt Daaaaaaaaamn \xf0\x9f\x94\xa5 Well, I'm glad you did that. Good for you. \xe2\x9d\xa4\xef\xb8\x8f"""
1.39E+18,30-04-2021 22:53,b'They play you a little song when you beat covid \xf0\x9f\x92\x9c . I know most people don\xe2\x80\x99t get hospitalized by it but I hope everyone is taking this serious. I\xe2\x80\x99m truly glad to be alive \xe2\x9c\x8a\xf0\x9f\x8f\xbe gonna take it waaaay easy but ya boy is on his way home \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe https://t.co/T9EbGj02Pt'
1.39E+18,30-04-2021 22:53,"b'@jisquirt well i am so glad that you are now capable of being free in your own body, you are really strong for still being you after such awful moments :) parents are weird asf'"
1.39E+18,30-04-2021 22:53,"b'""Ah, it\'s fine.\n\nI\'m glad you\'ll accept the compliment, though."" https://t.co/viLTvreyPh'"
1.39E+18,30-04-2021 22:53,b'@riibrego i\xe2\x80\x99m glad you like it!! TT_TT'
1.39E+18,30-04-2021 22:53,"b""@chanquixote i'm really glad you liked it! :)"""
1.39E+18,30-04-2021 22:53,b'@MonsieurJeongin GLAD TO BE BACK TOO!!!'
1.39E+18,30-04-2021 22:53,b'@RepNancyMace Glad you appreciate trees.  Just one more reason to support the Green New Deal\xf0\x9f\x98\x89'
1.39E+18,30-04-2021 22:53,b'@siwren_ Yay!!! Glad u were able to get it done :]'
1.39E+18,30-04-2021 22:53,b'New Pokemon Snap is amazing! such a chill and fun amazing adventure. so glad I get to experience it!!!'
1.39E+18,30-04-2021 22:53,b'@NewnanHoops Thanks! Just glad to be a Newnan Cougar!'
1.39E+18,30-04-2021 22:53,"b""@Merkzz1 @Matt6449 @ItsSamuelLewis @MKBHD Did he ever said the windows were bulletproof? Btw, the vibrations from the sledgehammer hits caused microfractures at the bottom of the panel, destroying its structural rigidity. Glad they caught that early on so it doesn't happen on the production model. Also, memes sell."""
1.39E+18,30-04-2021 22:53,b'@n_burkhart_ @editti22 Glad I\xe2\x80\x99m not the only one who saw this'
1.39E+18,30-04-2021 22:53,b'@petaltyun that is so sweet omg &lt;33 i am glad i get to be besties with someone cool like you'
1.39E+18,30-04-2021 22:53,"b'@StabbinsMcGee I loved it when there used to be huge manuals with tons of world building with every game, glad at least a few sites collect those'"
1.39E+18,30-04-2021 22:53,b'@mattfromnl Glad they\xe2\x80\x99re moving out of that space too!'
1.39E+18,30-04-2021 22:53,b'@glennsumi Well whatever you do that requires images there are a ton of ppl who need the work and would be glad to get you anything you wanted. Photogs are leaving the profession because Covid killed their business.'
1.39E+18,30-04-2021 22:53,"b""@philosophytweet Wow, Hesse is my favorite author. I'm glad someone else has remembered him. His stories were philosophical essays and always dove into deep, deep ideas.\xf0\x9f\x98\x8a"""
1.39E+18,30-04-2021 22:53,"b'@LIESF0RTHELI4RS ""i\'m glad you like it"" :3'"
1.39E+18,30-04-2021 22:53,"b""@Mary_AntifaCEO I'm glad \xe2\x98\xba\xef\xb8\x8f"""
1.39E+18,30-04-2021 22:53,b'@damsAllison I was just about to ask for an update on my other reply. Glad I saw this. I wish it was gonna work out.'
1.39E+18,30-04-2021 22:53,"b""@smol_cri I'm glad, I should follow your steps too and take rest from nsfw stuff"""
1.39E+18,30-04-2021 22:53,"b'@SherryLamoreaux Hello, Sherry. Thank you for reaching out to us. We are glad to hear you had a good experience and will see if we can locate the banker to pass along the compliment. Thanks again and we truly value having you as our customer. Best regards. ^RF'"
1.39E+18,30-04-2021 22:53,"b'Not even sure what the deal is with @Roku and @YouTubeTV , but I\xe2\x80\x99m not replacing a whole TV so I can watch YouTubeTV, but I\xe2\x80\x99ll gladly find another app on my @Roku that works. Not sure what YouTubeTV is thinking. Glad they sent me an email asking me to go after @Roku though.'"
1.39E+18,30-04-2021 22:53,b'@ChaosRobin_ // glad my phone reads my notis'
1.39E+18,30-04-2021 22:53,"b'Even though I wanted it to rain, I\xe2\x80\x99m glad it didn\xe2\x80\x99t'"
1.39E+18,30-04-2021 22:53,"b""Luke Skywalker: I'm glad we were brought together, Del. \n\nDel Meeko: So, what happens now? We both walk off in separate directions and pretend like this never happened? \n\nLuke Skywalker: I don't think you can. There's still conflict in you. #StarWars #DelMeeko #LukeSkywalker https://t.co/fDKKpU9cXv"""
1.39E+18,30-04-2021 22:53,"b'@DonaldJTrumpJr Watching your old man was like watching a car crash. Everyone has to see what will happen. In the end, we drive on and say ""Glad I wasn\'t in that idiot\'s way.""'"
1.39E+18,30-04-2021 22:53,"b""@ShadowKal_ @PrimeDidact Sometimes. Not always. I do wanna say that this is a discussion. I'm glad that you and I are able to have these with the understanding that these are opinions and there is no right or wrong answers. People forget that nowdays. One of the reasons you're awesome"""
1.39E+18,30-04-2021 22:53,b'@SleepinqS AAA JHBVHDFV HHEHEHEH I HAD SM FUN W THIS AND IM SO GLAD U LIKE IT \xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96'
1.39E+18,30-04-2021 22:53,"b""@oluwaplug It's so cool. Glad I could share!"""
1.39E+18,30-04-2021 22:53,b'@FormerlyCBM @xtreme_cent Glad you grabbed it!'
1.39E+18,30-04-2021 22:53,"b""@mikekorz MPJ is a team cancer with nice form. I'm glad we didn't sign him. His ego would destroy our chemistry."""
1.39E+18,30-04-2021 22:53,b'@HenryJKraven You sir have not changed a bit. Glad to see that.'
1.39E+18,30-04-2021 22:53,b'@wintermk6 glad u stan glaive as much as me'
1.39E+18,30-04-2021 22:53,"b""@KevinRickard4 @GoramTor I'm glad they are OK. Flash floods happen so fast!"""
1.39E+18,30-04-2021 22:53,"b'@TinkerSec I\xe2\x80\x99m so glad you figured it out. After reading you for a while I feel like I know you\xe2\x80\xa6a little at least. Stay well, my virtual friend. Maybe we\xe2\x80\x99ll meet someday at Dallas Hackers if I can ever convince myself I\xe2\x80\x99m worthy of going. \xf0\x9f\x99\x82'"
1.39E+18,30-04-2021 22:53,"b""@CAP1633 I'm a covid survivor and I was deathly ill with it, and am suffering long covid. It's been a horrible time for me. I'm so glad your healthy. I pray you stay that way."""
1.39E+18,30-04-2021 22:53,"b'@TubboArt omg thank you! this took me years, i\xe2\x80\x99m glad it was worth it :D'"
1.39E+18,30-04-2021 22:53,b'@jp_jordan I just saw yours!! It was excellent ;0; glad you enjoyed it too!'
1.39E+18,30-04-2021 22:53,"b""@IWAIZUMIMI THEY!!! AHHH THANK U ALAA I'M GLAD U THINK SO \xf0\x9f\xa5\xba"""
1.39E+18,30-04-2021 22:53,"b""@pulte I'm glad you had an amazing week! I have 0 savings now &amp; live paycheck to paycheck but I am so very blessed! So much to be grateful for! $aldridgemom"""
1.39E+18,30-04-2021 22:53,b'@Sgtspacedad76 So glad demacia chose to opress mages and not gays'
1.39E+18,30-04-2021 22:53,b'Glad they caught those responsible https://t.co/SCIfdeRGXq'
1.39E+18,30-04-2021 22:53,"b'@ShironARCEUS ""Glad you have fun flying just like me when I fly with my Hydreigon."" :3'"
1.39E+18,30-04-2021 22:53,b'@niqueovo i\xe2\x80\x99m glad i\xe2\x80\x99m not the only one that calls it jack in the crack ??? omg plsss'
1.39E+18,30-04-2021 22:53,"b'@DanaLemaster @DavidSpinks @web20classroom @burkemaryjane @TalksWTeachers @Rdene915 @buffer @CateTolnai @FuhsionMktg @jencarolan @edutopia @JayWamsted @NerdedOut @MtTamCollege @EvanDickson @veetor @classy @JenRoberts1 @RebekahRadice @eddyee69 @jhox1 I\'m so glad to have ""met"" you on Twitter. You are such an inspiring person. Hugs.'"
1.39E+18,30-04-2021 22:53,"b""@Leda1967 I'm glad your weather is warming up, that makes us feel better.  Perhaps you can get outdoors and enjoy some sunshine!  TGIF"""
1.39E+18,30-04-2021 22:53,b'@kedi_sofa So glad!'
1.39E+18,30-04-2021 22:53,b'@rocsidiaz I understand glad you came back and liked a pic on IG after I tweeted you glad you came back \xe2\x9c\xa8\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbd I understand rocsi it is what it is'
1.39E+18,30-04-2021 22:53,b'@estamos_cerca For me too because we usually see Jorge alone now. I\xe2\x80\x99m glad to know he has someone he can talk to and be around when he needs company. \xf0\x9f\x92\x9c'
1.39E+18,30-04-2021 22:53,"b'@FieIdss @nudyland_ i\xe2\x80\x99m glad to be african american, but i\xe2\x80\x99m also glad my wife is white'"
1.39E+18,30-04-2021 22:53,"b'If you are still experiencing difficulties, please contact @cogecohelps in DM. Our Customer Relations Specialists will be glad to assist you.\nThank you again for your patience while we were working to resolve this issue.\n\n- Tristan Cogeco'"
1.39E+18,30-04-2021 22:53,"b""Good! I was pissed when I found out Trump was taking from military funds for his stupid, pointless, ineffective and environmentally harmful wall! I'm glad Biden is returning the allocation where it deserves to be! https://t.co/4uEXHv5tNK"""
1.39E+18,30-04-2021 22:53,b'@dreamrawrs MINE WAS OKAY :)) IM GLAD YOUR DAY WAS GOOD'
1.39E+18,30-04-2021 22:53,"b""@pulte Glad it's over...moved into a new place and I'm tired."""
1.39E+18,30-04-2021 22:53,b'@azgeekymom I\xe2\x80\x99m glad you\xe2\x80\x99re feeling better. This headache is gonna be the death of me.'
1.39E+18,30-04-2021 22:53,"b'@hloveshrry i was apoligizing to him, not accepting it.\nyoure not taking it the right way, i do feel bad hes getting this much hate but im glad hes being held accountable. but cmon.'"
1.39E+18,30-04-2021 22:53,"b""\xe2\x9c\xa8Breaking Dojo News!\xe2\x9c\xa8\n\nWe wanted to let our Dojo fam know we've added another Senpai to the fold.\n\n@Wulff87 is an incredible content creator, but he's someone that's always upheld the values we hold highly. It only seemed fitting.\n\nWe're damn glad to have him. Welcome Wulff.\xf0\x9f\x91\xba"""
1.39E+18,30-04-2021 22:53,b'@RossRochford So glad you are leaving.  Like the world needs intolerant Woke d-bags who hate anyone not in their intolerant little club.  Good riddance!!'
1.39E+18,30-04-2021 22:53,b'prerna my literal daughter even though you\xe2\x80\x99re not that much younger than me genuinely one of the most genuinely kind people i\xe2\x80\x99ve ever met in my life ur so cute and some of ur hilariously bad takes make me giggle so glad softfitz fitzflower met don\xe2\x80\x99t know who i\xe2\x80\x99d be without u https://t.co/PNNdrnxyOQ'
1.39E+18,30-04-2021 22:53,b'@theseeker484 Wow. So horrible. Glad he\xe2\x80\x99s going away for a long time.'
1.39E+18,30-04-2021 22:53,b'@blackwomenviews Glad you are doing well. See you soon.'
1.39E+18,30-04-2021 22:52,b'@MartinMartinss9 @Usernam24081036 @wolfofwallst But I\xe2\x80\x99m glad everyone is so quick to tear me down and build the billionaires up ong\xf0\x9f\x98\xad'
1.39E+18,30-04-2021 22:52,b'retweet random stuff all day everyday folk liking and retweeting the same stuff glad everyone can enjoy my retweet content'
1.39E+18,30-04-2021 22:52,b'I am glad that I have discovered #lovedeathandrobots on Netflix.'
1.39E+18,30-04-2021 22:52,"b""@withercarrot SAMEEE like there's something so very nice and comforting about really finding out your sexuality and stuff idk but I get it it's rlly neat \nim glad ur so comfortable :]"""
1.39E+18,30-04-2021 22:52,"b'High school him wouldn\xe2\x80\x99t have been able to keep everything this in check, and a part of him is glad he\xe2\x80\x99s gotten so much better at handling misery that he can almost go about his normal life.'"
1.39E+18,30-04-2021 22:52,b'so glad kretin got me into will wood his music speaks to me'
1.39E+18,30-04-2021 22:52,b'@TradeSniperSara Happy Birthday! So glad I got to meet her!!'
1.39E+18,30-04-2021 22:52,b'very glad that i am a boring person who only likes canon ships it saves me lots of pain and frustration'
1.39E+18,30-04-2021 22:52,"b""@pollutionpumpz oh okay I'm glad it's nothing too bad"""
1.39E+18,30-04-2021 22:52,"b""@timnaumetz Wow. Important piece. Had no idea such fed legislation was proposed; strongly question it and unintended conseq, e.g. prov fragmentation already evident in Alberta and Saskatchewan. Foresee great deal of litigation depending on fed parameters. Glad you're covering this. #BillC21"""
1.39E+18,30-04-2021 22:52,"b'@BlackKnight10k Ommigosh! I had no idea u were so famous! And u follow back?!? I started following u ages ago, but i dont think to look at follows. How do u manage ur TL with so many comments? (And ADs!) I cant imagine. I think ur awesome. I\xf0\x9f\x92\x99U! Im glad u r famous\xf0\x9f\x98\x81'"
1.39E+18,30-04-2021 22:52,b'Glad he is staying!!! #BEATnavy https://t.co/rOd8BJNiN9'
1.39E+18,30-04-2021 22:52,"b'This is after a hail storm Wednesday night in #Norman, OK. Well, let\xe2\x80\x99s just say I\xe2\x80\x99m glad I have covered parking.\n\nSome dings on the hood, but fortunately no damage to the convertible top.\n\n#OKwx #FIAT #OhHail #haildamage https://t.co/JFXTH3sOXG'"
1.39E+18,30-04-2021 22:52,"b'@LamarRadford My pleasure Lamar, glad you hit late p4, congrats! https://t.co/VEjzBSIEhK'"
1.39E+18,30-04-2021 22:52,b'@itsaIIfutile glad we can agree'
1.39E+18,30-04-2021 22:52,b'I\xe2\x80\x99m glad to be off po up'
1.39E+18,30-04-2021 22:52,"b'@judysimpson222 @BreezerGalway @catvaxlax @CharlotteSlalom @jneill \xe2\x80\x9cIt\xe2\x80\x99s nice to know that I\xe2\x80\x99m going to be protected against COVID,\xe2\x80\x9d she says. \xe2\x80\x9cThis is the way to end this pandemic, and I\xe2\x80\x99m glad to be able to do my part.\xe2\x80\x9d'"
1.39E+18,30-04-2021 22:52,"b'@AviatorGaming @prest4n Damn I remember the proper productions days and the glenwood days, seems so long ago but I\xe2\x80\x99m glad you and Megan are having this much success!'"
1.39E+18,30-04-2021 22:52,"b'@SoulBoundLove ""Well I\'m glad that\'s settled, then.""\n\nLaughs flipping a lock of your hellish curls bound for my pillow of paradise.'"
1.39E+18,30-04-2021 22:52,b'@EssieKalua Awww thanks a lot for coming. Glad you enjoyed the movie'
1.39E+18,30-04-2021 22:52,"b""@hoodbardi it's cardi's most lyrical song in a minute, i'm glad she's getting her props! https://t.co/vH2tDRlj5d"""
1.39E+18,30-04-2021 22:52,b'@maxhatheway @ManiaRolleigns @SeanRossSapp @ProjectElite96 I\xe2\x80\x99m glad I muted him then'
1.39E+18,30-04-2021 22:52,b'im glad to have two wifi in this apartment so i\xe2\x80\x99ve been streaming with both my phone and laptop jfldjdleos semangatt semua\xf0\x9f\x92\x96'
1.39E+18,30-04-2021 22:52,b'@vminthough \xf0\x9f\x98\xad\xf0\x9f\x98\xad im glad!!!! everyone deserves to feel recognised when they do a nice work !'
1.39E+18,30-04-2021 22:52,b'@America\n@Louisiana\n@ladyandthetramp\n \xf0\x9f\x97\x91\xf0\x9f\x90\xbeScamp\xf0\x9f\x90\xbe\xf0\x9f\x97\x91\nAfter 2 Long Months My Adventure To \nThe Pound &amp; \nMy Run In \nWith Scrappy &amp; \nThe Junkyard Crew Have Come To An End And I Must Say Im Glad To Be At Home. https://t.co/tKYlVwRljE'
1.39E+18,30-04-2021 22:52,"b'@KiwiMK7 well damn now you ruined the mood, glad I live near you, expect a swarm of flies following you every day until it\xe2\x80\x99s time'"
1.39E+18,30-04-2021 22:52,"b'Man, im really glad i got into @Cane_Hill  back when their first EP dropped cause, in my opinion, they have yet to release a bad song.\nThat being said, Blood &amp; Honey is a B A N G E R \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'"
1.39E+18,30-04-2021 22:52,b'@DownSouthBromo Glad you like them!!!!'
1.39E+18,30-04-2021 22:52,b'@refreshingking omg rly \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad i started this cos i wanted to see them hold each other\xe2\x80\x99s chin like that and the more i spent time on it i was like what am i even drawing \xc2\xbf?\xc2\xbf LOL im glad you think it\xe2\x80\x99s cute\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f thank you!!!'
1.39E+18,30-04-2021 22:52,b'@Ianoquinnzel Glad to have you back man'
1.39E+18,30-04-2021 22:52,b'@CryptoFutures9 I missed out on the drop \xf0\x9f\x98\x9e so im glad i won an opportunity to be a part of colonizing mars \xf0\x9f\x98\x89'
1.39E+18,30-04-2021 22:52,b'@cloudyytxt yay im glad :3'
1.39E+18,30-04-2021 22:52,b'@andreacatlvr You\xe2\x80\x99re welcome!  Glad you had a good time! \xf0\x9f\xa5\xb0'
1.39E+18,30-04-2021 22:52,b'@hottriggered Glad to hear you never caught a load of 12 gauge mate \xf0\x9f\xa6\x86'
1.39E+18,30-04-2021 22:52,"b""i'm glad erana likes kings of leon so much because use somebody is such a toni song in my eyes"""
1.39E+18,30-04-2021 22:52,b'@shannonrwatts @RichmanMartin Well now I\xe2\x80\x99m really glad my Mom moved from Iowa before I was born.'
1.39E+18,30-04-2021 22:52,"b""@BarbuscoComics Omg, I just saw this, haha! xD  I'm glad you found me in the end"""
1.39E+18,30-04-2021 22:52,b'I am so glad my landscapers are evidently psychic and butchered the tree immediately adjacent to the entrance of my apartment.\n\nStill 50/50 on it taking a swing at my car.\n\nMeh. Blue Book is less than $1200 even in this market so frankly the parking spot would depreciate more. https://t.co/HHMuXFEBzc'
1.39E+18,30-04-2021 22:52,"b""I used to lead the GOP. I'm so glad Biden is leading America.\n\nhttps://t.co/i9xdTJKqrh"""
1.39E+18,30-04-2021 22:52,b'@HowleyReporter Glad my father is doing something positive'
1.39E+18,30-04-2021 22:52,b'@taesplumsv glad to see u back hun &lt;3 https://t.co/XY7O7FMw3g'
1.39E+18,30-04-2021 22:52,b'@GIRLS4BAEK Omg \xf0\x9f\x98\x8d I was chaeryeong blessed for my pulls and I\xe2\x80\x99m glad I pulled a yuna too! This album is so pretty \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
1.39E+18,30-04-2021 22:52,b'This project is very interesting and reliable concept this is the most amazing project at this time. I am glad to continue to monitor the success of the project.\n#MocktailFinance #cryptocurrency #Binance #BNB #fintech @MocktailSwap'
1.39E+18,30-04-2021 22:52,"b'@rexthetvterrier Glad you got yourself out of that pickle, Rex! That was close! Excellent disentanglement skills!'"
1.39E+18,30-04-2021 22:52,"b""@cdiegomorales @DonaldJTrumpJr @CortesSteve @JasonMillerinDC @DanScavino @RaheemKassam @CLewandowski_ @JackPosobiec People like you are why I'm embarrassed to say I was born in Indiana. Indiana has gone from electing statesmen like Birch Bayh, Dick Lugar, and Doc Bowen to the current crop of zanies and loonies. I'm truly glad I left the state, but I feel sorry for the sane folks still there."""
1.39E+18,30-04-2021 22:52,"b""@ItsAlexMiller @CrouseJesse We're glad you made it to the shop. \n\nWe'll see you again next time. \xf0\x9f\x98\x8e -Sly"""
1.39E+18,30-04-2021 22:52,"b'*after joe biden bravely lifts $10k in loans off my back, leaving $120,000* thank you joe. i sure am glad we dreamed big with you. i sure am glad we went with you instead of the more electable other guy https://t.co/zXpMNJaYPG'"
1.39E+18,30-04-2021 22:52,"b'@__Curlyheadxd i\xe2\x80\x99m so glad u said ts, i was jus fin get something too'"
1.39E+18,30-04-2021 22:52,"b'@adambower21 @calyxinstitute Glad to hear that :)  And thanks for being willing to donate! There are two ways: Memberships, which come with premiums at https://t.co/W9MAW1LK45 and making a plain old donation at https://t.co/2tyJXUW4Gd ... both of them work with $USD and an array of various cryptocurrencies'"
1.39E+18,30-04-2021 22:52,"b'@ZMcVick This thread makes me so sad!!! (I\xe2\x80\x99m also a horrible social person and barely use Twitter LOL and don\xe2\x80\x99t realize I wasn\xe2\x80\x99t following you). Glad I am now because this tweet was sooo good! So, so, soooo excited for you!!'"
1.39E+18,30-04-2021 22:52,"b""@mehdirhasan Im glad that we have media folks like yourself that we can count on to report the news in a reasonable and accurate manner. Hopefully you'll soon be out of a job and someone worth a shit can have a go at it."""
1.39E+18,30-04-2021 22:52,b'@lucidtaegyu im glad you did'
1.39E+18,30-04-2021 22:52,"b""I'm so glad I quit my second job \xf0\x9f\x92\x80 finally Fridays are fun again \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82"""
1.39E+18,30-04-2021 22:52,b'i have biology next week and i am scared but i\xe2\x80\x99m also so glad that i probably won\xe2\x80\x99t have to dissect a pig \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'
1.39E+18,30-04-2021 22:52,"b'@nantarsya @UAWD_Reform @GWCUAW glad to hear it, and progressive reform within the movement is always great. putting \xe2\x80\x9cthe\xe2\x80\x9d in front of the name of a national (\xe2\x80\x9cthe UAW,\xe2\x80\x9d \xe2\x80\x9cthe DSA\xe2\x80\x9d) is intentionally done by bosses and politicians to cast unions and political orgs as outsiders intervening in local affairs'"
